geocode,variablename,year,rank,value,country,region,commonwealth
MOZ,Peace and Security,2018,142,34.76,Mozambique,Sub-Saharan Africa ,1
MOZ,Political Participation,2018,61,61.59,Mozambique,Sub-Saharan Africa ,1
MRT,Civic Participation,2010,68,44.64,Mauritania,Sub-Saharan Africa ,
MRT,Education,2010,154,3.05,Mauritania,Sub-Saharan Africa ,
MRT,Employment and Opportunity,2010,148,32.07,Mauritania,Sub-Saharan Africa ,
MRT,Equality of Opportunity,2010,111,57.77,Mauritania,Sub-Saharan Africa ,
MRT,Health and Wellbeing,2010,46,82.85,Mauritania,Sub-Saharan Africa ,
MRT,Peace and Security,2010,99,59.29,Mauritania,Sub-Saharan Africa ,
MRT,Political Participation,2010,100,48.76,Mauritania,Sub-Saharan Africa ,
MRT,Civic Participation,2011,91,40.16,Mauritania,Sub-Saharan Africa ,
MRT,Education,2011,155,3.39,Mauritania,Sub-Saharan Africa ,
MRT,Employment and Opportunity,2011,148,32.39,Mauritania,Sub-Saharan Africa ,
MRT,Equality of Opportunity,2011,120,54.03,Mauritania,Sub-Saharan Africa ,
MRT,Health and Wellbeing,2011,52,80.44,Mauritania,Sub-Saharan Africa ,
MRT,Peace and Security,2011,140,42.63,Mauritania,Sub-Saharan Africa ,
MRT,Political Participation,2011,113,43.43,Mauritania,Sub-Saharan Africa ,
MRT,Civic Participation,2012,96,40.73,Mauritania,Sub-Saharan Africa ,
MRT,Education,2012,155,4.08,Mauritania,Sub-Saharan Africa ,
MRT,Employment and Opportunity,2012,148,33.14,Mauritania,Sub-Saharan Africa ,
MRT,Equality of Opportunity,2012,129,52.32,Mauritania,Sub-Saharan Africa ,
MRT,Health and Wellbeing,2012,56,80.1,Mauritania,Sub-Saharan Africa ,
MRT,Peace and Security,2012,100,58.49,Mauritania,Sub-Saharan Africa ,
MRT,Political Participation,2012,125,38.1,Mauritania,Sub-Saharan Africa ,
MRT,Civic Participation,2013,136,30.86,Mauritania,Sub-Saharan Africa ,
MRT,Education,2013,155,4.53,Mauritania,Sub-Saharan Africa ,
MRT,Employment and Opportunity,2013,151,33.5,Mauritania,Sub-Saharan Africa ,
MRT,Equality of Opportunity,2013,140,47,Mauritania,Sub-Saharan Africa ,
MRT,Health and Wellbeing,2013,55,80.72,Mauritania,Sub-Saharan Africa ,
MRT,Peace and Security,2013,104,59.98,Mauritania,Sub-Saharan Africa ,
MRT,Political Participation,2013,137,31.87,Mauritania,Sub-Saharan Africa ,
MRT,Civic Participation,2014,85,42.99,Mauritania,Sub-Saharan Africa ,
MRT,Education,2014,155,4.63,Mauritania,Sub-Saharan Africa ,
MRT,Employment and Opportunity,2014,151,33.77,Mauritania,Sub-Saharan Africa ,
MRT,Equality of Opportunity,2014,123,55.34,Mauritania,Sub-Saharan Africa ,
MRT,Health and Wellbeing,2014,50,83.89,Mauritania,Sub-Saharan Africa ,
MRT,Peace and Security,2014,94,64.35,Mauritania,Sub-Saharan Africa ,
MRT,Political Participation,2014,129,35.87,Mauritania,Sub-Saharan Africa ,
MRT,Civic Participation,2015,109,40.23,Mauritania,Sub-Saharan Africa ,
MRT,Education,2015,155,4.74,Mauritania,Sub-Saharan Africa ,
MRT,Employment and Opportunity,2015,153,33.35,Mauritania,Sub-Saharan Africa ,
MRT,Equality of Opportunity,2015,126,54.11,Mauritania,Sub-Saharan Africa ,
MRT,Health and Wellbeing,2015,47,84.39,Mauritania,Sub-Saharan Africa ,
MRT,Peace and Security,2015,96,63.09,Mauritania,Sub-Saharan Africa ,
MRT,Political Participation,2015,121,39.87,Mauritania,Sub-Saharan Africa ,
MRT,Civic Participation,2016,94,42.82,Mauritania,Sub-Saharan Africa ,
MRT,Education,2016,156,4.94,Mauritania,Sub-Saharan Africa ,
MRT,Employment and Opportunity,2016,154,33.77,Mauritania,Sub-Saharan Africa ,
MRT,Equality of Opportunity,2016,129,52.41,Mauritania,Sub-Saharan Africa ,
MRT,Health and Wellbeing,2016,51,83.02,Mauritania,Sub-Saharan Africa ,
MRT,Peace and Security,2016,87,66.1,Mauritania,Sub-Saharan Africa ,
MRT,Political Participation,2016,134,32.76,Mauritania,Sub-Saharan Africa ,
MRT,Civic Participation,2017,95,43.63,Mauritania,Sub-Saharan Africa ,
MRT,Education,2017,156,4.92,Mauritania,Sub-Saharan Africa ,
MRT,Employment and Opportunity,2017,155,33.93,Mauritania,Sub-Saharan Africa ,
MRT,Equality of Opportunity,2017,144,46.37,Mauritania,Sub-Saharan Africa ,
MRT,Health and Wellbeing,2017,52,81.93,Mauritania,Sub-Saharan Africa ,
MRT,Peace and Security,2017,100,62.55,Mauritania,Sub-Saharan Africa ,
MRT,Political Participation,2017,116,40.76,Mauritania,Sub-Saharan Africa ,
MRT,Civic Participation,2018,120,37.06,Mauritania,Sub-Saharan Africa ,
MRT,Education,2018,155,5.6,Mauritania,Sub-Saharan Africa ,
MRT,Employment and Opportunity,2018,155,33.92,Mauritania,Sub-Saharan Africa ,
MRT,Equality of Opportunity,2018,137,50.58,Mauritania,Sub-Saharan Africa ,
MRT,Health and Wellbeing,2018,50,83.05,Mauritania,Sub-Saharan Africa ,
MRT,Peace and Security,2018,100,62.05,Mauritania,Sub-Saharan Africa ,
MRT,Political Participation,2018,121,38.1,Mauritania,Sub-Saharan Africa ,
MUS,Civic Participation,2010,50,49.76,Mauritius,Sub-Saharan Africa ,1
MUS,Education,2010,63,70.26,Mauritius,Sub-Saharan Africa ,1
MUS,Employment and Opportunity,2010,55,62.43,Mauritius,Sub-Saharan Africa ,1
MUS,Equality of Opportunity,2010,66,75.53,Mauritius,Sub-Saharan Africa ,1
MUS,Health and Wellbeing,2010,72,75.55,Mauritius,Sub-Saharan Africa ,1
MUS,Peace and Security,2010,39,83.46,Mauritius,Sub-Saharan Africa ,1
MUS,Political Participation,2010,67,60.44,Mauritius,Sub-Saharan Africa ,1
MUS,Civic Participation,2011,56,49.76,Mauritius,Sub-Saharan Africa ,1
MUS,Education,2011,62,71.03,Mauritius,Sub-Saharan Africa ,1
MUS,Employment and Opportunity,2011,52,63.45,Mauritius,Sub-Saharan Africa ,1
MUS,Equality of Opportunity,2011,66,75.19,Mauritius,Sub-Saharan Africa ,1
MUS,Health and Wellbeing,2011,76,74.66,Mauritius,Sub-Saharan Africa ,1
MUS,Peace and Security,2011,37,83.47,Mauritius,Sub-Saharan Africa ,1
MUS,Political Participation,2011,65,60.44,Mauritius,Sub-Saharan Africa ,1
MUS,Civic Participation,2012,66,47.46,Mauritius,Sub-Saharan Africa ,1
MUS,Education,2012,61,71.56,Mauritius,Sub-Saharan Africa ,1
MUS,Employment and Opportunity,2012,56,62.36,Mauritius,Sub-Saharan Africa ,1
MUS,Equality of Opportunity,2012,88,71.06,Mauritius,Sub-Saharan Africa ,1
MUS,Health and Wellbeing,2012,82,74.11,Mauritius,Sub-Saharan Africa ,1
MUS,Peace and Security,2012,39,84,Mauritius,Sub-Saharan Africa ,1
MUS,Political Participation,2012,63,60.44,Mauritius,Sub-Saharan Africa ,1
MUS,Civic Participation,2013,81,45.17,Mauritius,Sub-Saharan Africa ,1
MUS,Education,2013,61,72.25,Mauritius,Sub-Saharan Africa ,1
MUS,Employment and Opportunity,2013,52,63.17,Mauritius,Sub-Saharan Africa ,1
MUS,Equality of Opportunity,2013,95,66.21,Mauritius,Sub-Saharan Africa ,1
MUS,Health and Wellbeing,2013,84,73.83,Mauritius,Sub-Saharan Africa ,1
MUS,Peace and Security,2013,36,85.28,Mauritius,Sub-Saharan Africa ,1
MUS,Political Participation,2013,68,60.44,Mauritius,Sub-Saharan Africa ,1
MUS,Civic Participation,2014,86,42.87,Mauritius,Sub-Saharan Africa ,1
MUS,Education,2014,62,73.06,Mauritius,Sub-Saharan Africa ,1
MUS,Employment and Opportunity,2014,57,62.08,Mauritius,Sub-Saharan Africa ,1
MUS,Equality of Opportunity,2014,96,65.06,Mauritius,Sub-Saharan Africa ,1
MUS,Health and Wellbeing,2014,87,72.62,Mauritius,Sub-Saharan Africa ,1
MUS,Peace and Security,2014,36,85.85,Mauritius,Sub-Saharan Africa ,1
MUS,Political Participation,2014,69,60.44,Mauritius,Sub-Saharan Africa ,1
MUS,Civic Participation,2015,102,41.27,Mauritius,Sub-Saharan Africa ,1
MUS,Education,2015,62,72.86,Mauritius,Sub-Saharan Africa ,1
MUS,Employment and Opportunity,2015,57,63.14,Mauritius,Sub-Saharan Africa ,1
MUS,Equality of Opportunity,2015,94,67.91,Mauritius,Sub-Saharan Africa ,1
MUS,Health and Wellbeing,2015,91,71.47,Mauritius,Sub-Saharan Africa ,1
MUS,Peace and Security,2015,34,86.17,Mauritius,Sub-Saharan Africa ,1
MUS,Political Participation,2015,70,60.44,Mauritius,Sub-Saharan Africa ,1
MUS,Civic Participation,2016,114,39.67,Mauritius,Sub-Saharan Africa ,1
MUS,Education,2016,62,73.09,Mauritius,Sub-Saharan Africa ,1
MUS,Employment and Opportunity,2016,57,64.94,Mauritius,Sub-Saharan Africa ,1
MUS,Equality of Opportunity,2016,108,61.93,Mauritius,Sub-Saharan Africa ,1
MUS,Health and Wellbeing,2016,91,72.56,Mauritius,Sub-Saharan Africa ,1
MUS,Peace and Security,2016,35,86.45,Mauritius,Sub-Saharan Africa ,1
MUS,Political Participation,2016,68,60.44,Mauritius,Sub-Saharan Africa ,1
MUS,Civic Participation,2017,36,60.63,Mauritius,Sub-Saharan Africa ,1
MUS,Education,2017,62,73,Mauritius,Sub-Saharan Africa ,1
MUS,Employment and Opportunity,2017,57,65.44,Mauritius,Sub-Saharan Africa ,1
MUS,Equality of Opportunity,2017,101,64.02,Mauritius,Sub-Saharan Africa ,1
MUS,Health and Wellbeing,2017,85,74.64,Mauritius,Sub-Saharan Africa ,1
MUS,Peace and Security,2017,37,86.91,Mauritius,Sub-Saharan Africa ,1
MUS,Political Participation,2017,70,60.44,Mauritius,Sub-Saharan Africa ,1
MUS,Civic Participation,2018,97,43.45,Mauritius,Sub-Saharan Africa ,1
MUS,Education,2018,62,73.11,Mauritius,Sub-Saharan Africa ,1
MUS,Employment and Opportunity,2018,62,65.08,Mauritius,Sub-Saharan Africa ,1
MUS,Equality of Opportunity,2018,100,66.46,Mauritius,Sub-Saharan Africa ,1
MUS,Health and Wellbeing,2018,85,75.09,Mauritius,Sub-Saharan Africa ,1
MUS,Peace and Security,2018,37,87.01,Mauritius,Sub-Saharan Africa ,1
MUS,Political Participation,2018,55,63.11,Mauritius,Sub-Saharan Africa ,1
MWI,Civic Participation,2010,35,54.34,Malawi,Sub-Saharan Africa ,1
MWI,Education,2010,138,11.63,Malawi,Sub-Saharan Africa ,1
MWI,Employment and Opportunity,2010,161,24.28,Malawi,Sub-Saharan Africa ,1
MWI,Equality of Opportunity,2010,124,51.97,Malawi,Sub-Saharan Africa ,1
MWI,Health and Wellbeing,2010,153,20.13,Malawi,Sub-Saharan Africa ,1
MWI,Peace and Security,2010,67,73.73,Malawi,Sub-Saharan Africa ,1
MWI,Political Participation,2010,84,53.59,Malawi,Sub-Saharan Africa ,1
MWI,Civic Participation,2011,44,52.69,Malawi,Sub-Saharan Africa ,1
MWI,Education,2011,137,13.34,Malawi,Sub-Saharan Africa ,1
MWI,Employment and Opportunity,2011,161,20.5,Malawi,Sub-Saharan Africa ,1
MWI,Equality of Opportunity,2011,121,54,Malawi,Sub-Saharan Africa ,1
MWI,Health and Wellbeing,2011,156,19.12,Malawi,Sub-Saharan Africa ,1
MWI,Peace and Security,2011,59,74.42,Malawi,Sub-Saharan Africa ,1
MWI,Political Participation,2011,90,50.92,Malawi,Sub-Saharan Africa ,1
MWI,Civic Participation,2012,43,52.87,Malawi,Sub-Saharan Africa ,1
MWI,Education,2012,139,14.9,Malawi,Sub-Saharan Africa ,1
MWI,Employment and Opportunity,2012,161,21.87,Malawi,Sub-Saharan Africa ,1
MWI,Equality of Opportunity,2012,135,49.47,Malawi,Sub-Saharan Africa ,1
MWI,Health and Wellbeing,2012,155,18.76,Malawi,Sub-Saharan Africa ,1
MWI,Peace and Security,2012,62,73.96,Malawi,Sub-Saharan Africa ,1
MWI,Political Participation,2012,102,48.25,Malawi,Sub-Saharan Africa ,1
MWI,Civic Participation,2013,47,53.28,Malawi,Sub-Saharan Africa ,1
MWI,Education,2013,139,16.93,Malawi,Sub-Saharan Africa ,1
MWI,Employment and Opportunity,2013,160,24.84,Malawi,Sub-Saharan Africa ,1
MWI,Equality of Opportunity,2013,115,58.24,Malawi,Sub-Saharan Africa ,1
MWI,Health and Wellbeing,2013,155,20.5,Malawi,Sub-Saharan Africa ,1
MWI,Peace and Security,2013,66,72.64,Malawi,Sub-Saharan Africa ,1
MWI,Political Participation,2013,86,52.7,Malawi,Sub-Saharan Africa ,1
MWI,Civic Participation,2014,4,80.07,Malawi,Sub-Saharan Africa ,1
MWI,Education,2014,139,18.74,Malawi,Sub-Saharan Africa ,1
MWI,Employment and Opportunity,2014,159,27.67,Malawi,Sub-Saharan Africa ,1
MWI,Equality of Opportunity,2014,114,58.22,Malawi,Sub-Saharan Africa ,1
MWI,Health and Wellbeing,2014,155,22.83,Malawi,Sub-Saharan Africa ,1
MWI,Peace and Security,2014,63,74.12,Malawi,Sub-Saharan Africa ,1
MWI,Political Participation,2014,89,52.7,Malawi,Sub-Saharan Africa ,1
MWI,Civic Participation,2015,5,75.94,Malawi,Sub-Saharan Africa ,1
MWI,Education,2015,142,13.94,Malawi,Sub-Saharan Africa ,1
MWI,Employment and Opportunity,2015,157,31.67,Malawi,Sub-Saharan Africa ,1
MWI,Equality of Opportunity,2015,89,70.51,Malawi,Sub-Saharan Africa ,1
MWI,Health and Wellbeing,2015,155,25.42,Malawi,Sub-Saharan Africa ,1
MWI,Peace and Security,2015,67,72.15,Malawi,Sub-Saharan Africa ,1
MWI,Political Participation,2015,89,52.7,Malawi,Sub-Saharan Africa ,1
MWI,Civic Participation,2016,6,73.59,Malawi,Sub-Saharan Africa ,1
MWI,Education,2016,142,13.69,Malawi,Sub-Saharan Africa ,1
MWI,Employment and Opportunity,2016,152,35.68,Malawi,Sub-Saharan Africa ,1
MWI,Equality of Opportunity,2016,70,75.7,Malawi,Sub-Saharan Africa ,1
MWI,Health and Wellbeing,2016,155,30.23,Malawi,Sub-Saharan Africa ,1
MWI,Peace and Security,2016,83,67.66,Malawi,Sub-Saharan Africa ,1
MWI,Political Participation,2016,90,50.92,Malawi,Sub-Saharan Africa ,1
MWI,Civic Participation,2017,19,66.76,Malawi,Sub-Saharan Africa ,1
MWI,Education,2017,142,13.8,Malawi,Sub-Saharan Africa ,1
MWI,Employment and Opportunity,2017,143,39.81,Malawi,Sub-Saharan Africa ,1
MWI,Equality of Opportunity,2017,82,71.98,Malawi,Sub-Saharan Africa ,1
MWI,Health and Wellbeing,2017,154,32.92,Malawi,Sub-Saharan Africa ,1
MWI,Peace and Security,2017,78,71.24,Malawi,Sub-Saharan Africa ,1
MWI,Political Participation,2017,88,52.7,Malawi,Sub-Saharan Africa ,1
MWI,Civic Participation,2018,26,60.09,Malawi,Sub-Saharan Africa ,1
MWI,Education,2018,142,13.87,Malawi,Sub-Saharan Africa ,1
MWI,Employment and Opportunity,2018,143,39.84,Malawi,Sub-Saharan Africa ,1
MWI,Equality of Opportunity,2018,77,72.61,Malawi,Sub-Saharan Africa ,1
MWI,Health and Wellbeing,2018,154,32.92,Malawi,Sub-Saharan Africa ,1
MWI,Peace and Security,2018,79,70.76,Malawi,Sub-Saharan Africa ,1
MWI,Political Participation,2018,96,50.03,Malawi,Sub-Saharan Africa ,1
MYS,Civic Participation,2010,62,45.78,Malaysia,East Asia and Pacific,1
MYS,Education,2010,44,77.53,Malaysia,East Asia and Pacific,1
MYS,Employment and Opportunity,2010,32,73.12,Malaysia,East Asia and Pacific,1
MYS,Equality of Opportunity,2010,30,81.66,Malaysia,East Asia and Pacific,1
MYS,Health and Wellbeing,2010,53,80.39,Malaysia,East Asia and Pacific,1
MYS,Peace and Security,2010,40,82.94,Malaysia,East Asia and Pacific,1
MYS,Political Participation,2010,118,41.33,Malaysia,East Asia and Pacific,1
MYS,Civic Participation,2011,61,48.74,Malaysia,East Asia and Pacific,1
MYS,Education,2011,48,77.35,Malaysia,East Asia and Pacific,1
MYS,Employment and Opportunity,2011,31,73.61,Malaysia,East Asia and Pacific,1
MYS,Equality of Opportunity,2011,85,71.34,Malaysia,East Asia and Pacific,1
MYS,Health and Wellbeing,2011,53,80.22,Malaysia,East Asia and Pacific,1
MYS,Peace and Security,2011,38,83.35,Malaysia,East Asia and Pacific,1
MYS,Political Participation,2011,118,41.33,Malaysia,East Asia and Pacific,1
MYS,Civic Participation,2012,63,47.81,Malaysia,East Asia and Pacific,1
MYS,Education,2012,46,77.78,Malaysia,East Asia and Pacific,1
MYS,Employment and Opportunity,2012,24,75.12,Malaysia,East Asia and Pacific,1
MYS,Equality of Opportunity,2012,82,72.59,Malaysia,East Asia and Pacific,1
MYS,Health and Wellbeing,2012,50,82.5,Malaysia,East Asia and Pacific,1
MYS,Peace and Security,2012,43,82.47,Malaysia,East Asia and Pacific,1
MYS,Political Participation,2012,120,41.33,Malaysia,East Asia and Pacific,1
MYS,Civic Participation,2013,4,72.25,Malaysia,East Asia and Pacific,1
MYS,Education,2013,48,77.63,Malaysia,East Asia and Pacific,1
MYS,Employment and Opportunity,2013,23,76.75,Malaysia,East Asia and Pacific,1
MYS,Equality of Opportunity,2013,101,63.35,Malaysia,East Asia and Pacific,1
MYS,Health and Wellbeing,2013,51,82.49,Malaysia,East Asia and Pacific,1
MYS,Peace and Security,2013,72,70.88,Malaysia,East Asia and Pacific,1
MYS,Political Participation,2013,89,52,Malaysia,East Asia and Pacific,1
MYS,Civic Participation,2014,15,67.62,Malaysia,East Asia and Pacific,1
MYS,Education,2014,45,77.97,Malaysia,East Asia and Pacific,1
MYS,Employment and Opportunity,2014,23,78.88,Malaysia,East Asia and Pacific,1
MYS,Equality of Opportunity,2014,90,67.33,Malaysia,East Asia and Pacific,1
MYS,Health and Wellbeing,2014,53,81.78,Malaysia,East Asia and Pacific,1
MYS,Peace and Security,2014,42,83.76,Malaysia,East Asia and Pacific,1
MYS,Political Participation,2014,83,54.67,Malaysia,East Asia and Pacific,1
MYS,Civic Participation,2015,20,66.25,Malaysia,East Asia and Pacific,1
MYS,Education,2015,48,77.7,Malaysia,East Asia and Pacific,1
MYS,Employment and Opportunity,2015,24,79.29,Malaysia,East Asia and Pacific,1
MYS,Equality of Opportunity,2015,74,74.61,Malaysia,East Asia and Pacific,1
MYS,Health and Wellbeing,2015,57,80.26,Malaysia,East Asia and Pacific,1
MYS,Peace and Security,2015,43,82.24,Malaysia,East Asia and Pacific,1
MYS,Political Participation,2015,90,52,Malaysia,East Asia and Pacific,1
MYS,Civic Participation,2016,13,66.99,Malaysia,East Asia and Pacific,1
MYS,Education,2016,48,77.46,Malaysia,East Asia and Pacific,1
MYS,Employment and Opportunity,2016,24,80.29,Malaysia,East Asia and Pacific,1
MYS,Equality of Opportunity,2016,72,74.98,Malaysia,East Asia and Pacific,1
MYS,Health and Wellbeing,2016,62,80.08,Malaysia,East Asia and Pacific,1
MYS,Peace and Security,2016,43,81.76,Malaysia,East Asia and Pacific,1
MYS,Political Participation,2016,100,48.15,Malaysia,East Asia and Pacific,1
MYS,Civic Participation,2017,16,67.73,Malaysia,East Asia and Pacific,1
MYS,Education,2017,48,77.57,Malaysia,East Asia and Pacific,1
MYS,Employment and Opportunity,2017,24,80.68,Malaysia,East Asia and Pacific,1
MYS,Equality of Opportunity,2017,73,74.51,Malaysia,East Asia and Pacific,1
MYS,Health and Wellbeing,2017,66,79.23,Malaysia,East Asia and Pacific,1
MYS,Peace and Security,2017,46,82.66,Malaysia,East Asia and Pacific,1
MYS,Political Participation,2017,107,44.3,Malaysia,East Asia and Pacific,1
MYS,Civic Participation,2018,7,68.47,Malaysia,East Asia and Pacific,1
MYS,Education,2018,51,77.03,Malaysia,East Asia and Pacific,1
MYS,Employment and Opportunity,2018,27,79.96,Malaysia,East Asia and Pacific,1
MYS,Equality of Opportunity,2018,68,74.86,Malaysia,East Asia and Pacific,1
MYS,Health and Wellbeing,2018,68,79,Malaysia,East Asia and Pacific,1
MYS,Peace and Security,2018,45,83.46,Malaysia,East Asia and Pacific,1
MYS,Political Participation,2018,118,40.44,Malaysia,East Asia and Pacific,1
NAM,Civic Participation,2010,44,51.27,Namibia,Sub-Saharan Africa ,1
NAM,Education,2010,105,53.04,Namibia,Sub-Saharan Africa ,1
NAM,Employment and Opportunity,2010,145,33.04,Namibia,Sub-Saharan Africa ,1
NAM,Equality of Opportunity,2010,56,77.49,Namibia,Sub-Saharan Africa ,1
NAM,Health and Wellbeing,2010,155,15.66,Namibia,Sub-Saharan Africa ,1
NAM,Peace and Security,2010,111,52.2,Namibia,Sub-Saharan Africa ,1
NAM,Political Participation,2010,5,84.18,Namibia,Sub-Saharan Africa ,1
NAM,Civic Participation,2011,45,52.47,Namibia,Sub-Saharan Africa ,1
NAM,Education,2011,105,53.04,Namibia,Sub-Saharan Africa ,1
NAM,Employment and Opportunity,2011,143,34.59,Namibia,Sub-Saharan Africa ,1
NAM,Equality of Opportunity,2011,64,75.5,Namibia,Sub-Saharan Africa ,1
NAM,Health and Wellbeing,2011,155,19.17,Namibia,Sub-Saharan Africa ,1
NAM,Peace and Security,2011,113,52.26,Namibia,Sub-Saharan Africa ,1
NAM,Political Participation,2011,5,84.09,Namibia,Sub-Saharan Africa ,1
NAM,Civic Participation,2012,41,53.66,Namibia,Sub-Saharan Africa ,1
NAM,Education,2012,107,53.04,Namibia,Sub-Saharan Africa ,1
